substance_name,cluster,manual_label,umap1,umap2,tsne1,tsne2
MEXORYL SAO,1,Reaction masses,1.2664703042837653,-6.588509298710911,-19.856865598539418,-27.384118772308554
"Diammonium 5-(hexylsulfonyl)-2-{[3-methyl-2,7-dioxo-1-(3-sulfonatobenzoyl)-2,7-dihydro-3H-naphtho[1,2,3-de]heterocycle-6-yl]amino}benzenesulfonate",6,"Polymers, fatty acids & surfactants",-4.990200528350207,-0.05170148596057167,29.58256810577284,-12.161965896281988
DISPERSANT 53182,1,Reaction masses,-0.030681201663347868,-6.935548044591038,-3.586654921601013,-35.63949213001328
CR-1600 TMA,1,Reaction masses,0.8663040311666997,-7.66086027756223,-18.75669691092809,-39.886032364526685
MOVB,1,Reaction masses,0.7567524971100362,-7.6484086288500714,-15.257357285000332,-34.9335679682999
"1-Pyrrolidinecarboxylic acid,2-[(dimethylamino)carbonyl]-4-mercapto-,2-propen-1-yl ester, (2S,4S)- and methyl benzoate",6,"Polymers, fatty acids & surfactants",-5.06741715356383,-1.5625701917696881,23.001932183803824,-18.316869576067337
ELDEW PS-203,1,Reaction masses,0.5079718144270452,-8.005318857579319,-16.027411882512816,-43.38972239019216
"2-Naphthalenamine, N-(2-ethylhexyl)-1-[[4-(phenylazo)phenyl]azo]-, ar' and ar''-Me derivs.",6,"Polymers, fatty acids & surfactants",-4.625072488036486,0.03620193168631325,34.367903720971384,-14.397342364395675
"5-[(S)-4-Carboxy-4-(1,3-dioxo-1,3-dihydro-isoindol-2-yl)-butyrylamino]-2-nitro-benzoic acid",6,"Polymers, fatty acids & surfactants",-5.291286954131457,-0.846409953980534,20.79219987038921,-20.853350908600913
NOVAM,1,Reaction masses,1.1842983277174506,-6.859400488286107,-25.941423937345697,-28.427676734333758
"Carbohydrates and Sugars, hexitols, anhydro",5,"Trade names, codes & biological materials",2.4703937681051764,-2.3406603111315656,-19.7343803731487,5.017050928029928
Melamine and its reaction products with boric acid,5,"Trade names, codes & biological materials",-0.5397425977853266,0.9110476003598286,-6.2761015669316915,3.721745856292981
"Reaction mass of Chromate(1-), [2-(3-chlorophenyl)-2,4-dihydro-4-[[2-hydroxy-5-(methylsulfonyl)phenyl]azo]-5-methyl-3H-pyrazol-3-onato(2-)][methyl [7-hydroxy-8-[[2-hydroxy-5-(methylsulfonyl)phenyl]azo]-1-naphthalenyl]carbamato(2-)]-, sodium and sodium bis[2-(3-chlorophenyl)-2,4-dihydro-4-[[2-hydroxy-5-mesylphenyl]azo]-5-methyl-3H-pyrazol-3-onato(2-)]chromate(1-) and sodium bis[methyl [7-hydroxy-8-[[2-hydroxy-5-mesylphenyl]azo]-1-naphthyl]carbamato(2-)]chromate(1-)",3,Petroleum & coal tar fractions,-4.826907643523547,5.968533300013454,46.92084330341018,1.4650247712366065
Reaction mass of Dicerium trisulfide and Dilanthanum trisulfide,3,Petroleum & coal tar fractions,-3.830006608214709,7.250434182734401,31.965551332368396,11.731295956019643
"Residues (petroleum), steam-cracked",2,Complex substances (UVCB with structure),8.696744910034802,2.2425194011639666,-40.94882906962642,8.913497088626578
"Acetic acid, C11-14-branched alkyl esters, C13-Rich",5,"Trade names, codes & biological materials",0.13362824037995658,0.7220829354237629,5.132972817539333,19.68410374403949
"Reaction mass of Diethyl[4-[[4-(diethylamino)phenyl]phenylmethylene]-2,5-cyclohexadien-1-ylidene]ammonium and acetate",3,Petroleum & coal tar fractions,-4.724104413237902,7.5891683326672625,41.37598538106054,13.880710075410027
Tetrasodium enneatitanium icosaoxide hydrate,4,Inorganic compounds & metal salts,-0.735158213820788,-2.8262793792773175,-1.5645449120205577,-18.34410218268152
"nonapotassium 2,4,6-trihydroxy-4-methyl-3,5-dioxa-2,4,6-trisilaheptane-2,6-bis(olate) 2,6,8-trihydroxy-4,6-dimethyl-3,5,7-trioxa-2,4,6,8-tetrasilanonane-2,4,8-tris(olate) 6-hydroxy-2,4,6-trimethyl-1,3,5,2,4,6-trioxatrisilinane-2,4-bis(olate) dihydroxy(methyl)silanolate {[dihydroxy(methyl)silyl]oxy}(hydroxy)methylsilanolate",6,"Polymers, fatty acids & surfactants",-3.7072143642571893,-0.7912387622881817,25.950526385096733,-14.544575866493023
NSK-100,1,Reaction masses,0.8405356133016618,-7.826555944829075,-18.339686631525236,-43.27530324131876
"trans-4-pentyl-trans-4'-trifluoromethyl-(1,1'-bicyclohexyl)",6,"Polymers, fatty acids & surfactants",-3.95829153939757,-2.054221369175999,11.88396979939831,-19.81449935840425
"1,1,1-Tris(p-hydroxyphenyl)ethane, mixed esters with 3-Diazo-3,4-dihydro-4-oxonaphthalene 2-sulphonic acid and 6-Diazo-5,6-dihydro-5-oxonaphthalene 2-sulphonic acid",6,"Polymers, fatty acids & surfactants",-4.364233025756213,0.5855994449566914,31.485918132477654,-4.867209947125845
SOLSPERSE 25000,1,Reaction masses,-0.0798698751595942,-7.012938715367405,-3.3807830806150716,-35.354912748608115
Reaction mass of (4-{[4-(diphenylsulfanylium)phenyl]sulfanyl}phenyl)diphenylsulfonium bishexafluorophosphate,3,Petroleum & coal tar fractions,-4.010743149962756,7.262234471888454,37.90630291544655,10.66414345604223
Sodium Nickel Manganese Magnesium Titanium Dioxide (Crystal phase: O3/P2/RS),4,Inorganic compounds & metal salts,-0.30993665143522897,-3.332756973652928,-6.570720275649112,-15.635177657205361
"Fatty acids, C6-10, mixed esters with adipic acid, dipentaerythritol, heptanoic acid, isostearic acid and pentaerythritol",5,"Trade names, codes & biological materials",1.7240048559042487,0.8359658347081257,3.4179376499034406,29.43240417418377
"Pentasodium N-(5-((4-((3-((aminocarbonyl)amino)-4-((3,6,8-trisulfonatonaphthalen-2-yl)azo)phenyl)amino)-6-chloro-1,3,5-triazin-2-yl)amino)-2-sulfonato-4-((4-((-2-(oxysulfonato)ethyl) sulfonyl)phenyl)azo)phenyl)-3-aminopropanoic acid",6,"Polymers, fatty acids & surfactants",-5.3368277637628045,0.08095491692534218,32.759879575081264,-15.89547738180138
K-652,1,Reaction masses,0.6013201387259038,-7.661387182622044,-12.107261435930138,-36.892543394185935
α-trimethylsilanyl-ω-trimethylsiloxypoly[oxy(methyl-3-(2-(2-methoxypropoxy)propoxy)propylsilanediyl]-co-oxy(dimethylsilane)),6,"Polymers, fatty acids & surfactants",-2.2892861454156366,0.053496204466731645,16.449833294181882,6.157227262117399
TOMP-MESYLAT,1,Reaction masses,1.210829815420774,-6.896238066105931,-19.772974250212844,-27.488143280646895
4-tert-butyl-benzoic acid 1-(4-methoxy-phenyl)-vinyl ester,6,"Polymers, fatty acids & surfactants",-0.31569600984129587,0.6090488658856464,16.731135431570163,-10.48496439733047
TREATED CARBON BLACK,4,Inorganic compounds & metal salts,1.4308345229956183,-3.4773084892321515,-35.079487348421175,-14.21381679554807
PRANGANETE 1/95,1,Reaction masses,0.018731883320477816,-8.40463707581052,-7.597409089053065,-40.392593794905764
Custom Blue #1,1,Reaction masses,-0.5183802930978266,-7.22562382355222,-12.492274657068613,-29.231420315197745
Reaction mass of 3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbonitrile and 4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbonitrile,3,Petroleum & coal tar fractions,-5.001818188872668,8.72020366057864,32.56288669770714,27.973875082064207
"Hydrocarbons, C6-7, naphtha-cracking, solvent-refined",2,Complex substances (UVCB with structure),8.168071738037732,2.9372375236462664,-43.695883234897735,12.149485673856695
Reaction mass of N-[3-(Dimethylamino)propyl]stearamide and N-[3-(Dimethylamino)propyl]hexadecan-1-amide,3,Petroleum & coal tar fractions,-5.050811299529406,7.33623673781863,45.05031665687308,16.260894859875545
"Fatty acids, C8-10, mixed esters with neopentyl glycol and trimethylolpropane",5,"Trade names, codes & biological materials",1.8965778262945685,1.0294283853482318,-0.10729840977157251,36.331871298358955
Reaction mass of tetramethylammonium hypochlorite and tetramethylammonium chloride,3,Petroleum & coal tar fractions,-3.7743392078546014,7.498033784480007,29.14155898342227,15.366431836824633
"Titanium, bis(2,6-difluorophenyl)bis[(1,2,3,4,5-.eta.)-1-methyl-2,4-cyclopentadien-1-yl]-",6,"Polymers, fatty acids & surfactants",-3.748454102721545,-1.182695366292088,9.403387556498089,-26.604385368791455
"Perfluoro(5,8,9,12-tetramethyl-4,7,10,13-tetraoxahexadecane)",6,"Polymers, fatty acids & surfactants",-2.2089524356988397,-2.060399986653416,2.944277567807985,-14.822835034843187
Tris(2-hydroxyethyl)ammonium salts of tall-oil fatty acids,5,"Trade names, codes & biological materials",2.3458650024267707,-0.46711967125424614,-8.499234964660149,25.63111463407866
"Enzymatic hydrolysis products of Sargassum hemiphyllum, ext.",5,"Trade names, codes & biological materials",2.761146536621717,-2.6833863033343244,-21.705793033004923,2.4289113147114896
Disodium (2S)-2-(phenylformamido)butanedioate,6,"Polymers, fatty acids & surfactants",-3.7833919613030877,-1.2066286577273297,21.731178048719592,-3.4550526736278147
Pyrolysis oil from waste rubbers and tires,2,Complex substances (UVCB with structure),7.787854662689832,1.7459507213543963,-37.29522590517194,22.871103597630515
Silver oxylate amino complex,4,Inorganic compounds & metal salts,-4.711465844359728,-0.7418302668620037,10.259098348645455,-37.253366068592484
T002260,1,Reaction masses,0.23224102571931204,-8.237502790837375,-11.710772660819574,-40.813746678471304
"Amines, N-(3-aminopropyl)-N-tallow alkyltrimethylenedi-",6,"Polymers, fatty acids & surfactants",-2.1696972934869256,-0.7461861146975445,11.806622689242964,0.26070833624536516
Tributyl(ethyl)phosphonium diphenyl phosphate,4,Inorganic compounds & metal salts,-3.1773562519219842,-0.5534877254057812,19.570924060752,2.848215971897087
"Calcines, lead-zinc ore conc.",4,Inorganic compounds & metal salts,0.6979363696309598,-3.834513403325169,-19.665909405527273,-10.916056455236253
"Hydrocarbons, C4, 1,3-butadiene-free",2,Complex substances (UVCB with structure),6.925313940796522,4.6052134262036395,-23.0894303637352,32.94145675742111
PHOTOAMORCEUR 22059,1,Reaction masses,-1.1734198419717279,-8.360396124272434,0.2332575229284412,-40.66292569415198
"Glycerides, C12-18 mono- and di-",5,"Trade names, codes & biological materials",1.2916223616930518,-0.5102762354899334,-0.8597316274821926,44.181532368590155
"Disodium 4,4'-bis[[1-[[(2,4-dimethylphenyl)amino]carbonyl]-2-oxopropyl]azo][1,1'-biphenyl]-2,2'-disulphonate",6,"Polymers, fatty acids & surfactants",-4.9721002666619745,-0.23213408127316704,28.649997353676966,-15.16546217652879
"5,12-dihydroquinolino[2,3-b]acridine-7,14-dione and (mono and bis)-[(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)methyl]-5,12-dihydroquinolino[2,3-b]acridine-7,14-dione",6,"Polymers, fatty acids & surfactants",-4.8284940807488885,-1.0423600448656964,22.768702312889797,-11.714542488560651
"reaction mass of: 1-heptyl-4-ethyl-2,6,7-trioxabicyclo[2.2.2]octane 1-nonyl-4-ethyl-2,6,7-trioxabicyclo[2.2.2]octane",3,Petroleum & coal tar fractions,-5.404069909301135,8.541515611262234,35.11230691440187,29.927824205199016
Tert-butyl tert-butyldimethylsilyl [(2S)-2-(benzyloxy)propylidene]carbonohydrazonate,6,"Polymers, fatty acids & surfactants",-5.105659016814562,-1.5381722225237775,28.016639177840638,-19.174576074175626
"Iron ores, agglomerates",4,Inorganic compounds & metal salts,0.7644920149477991,-4.106683470158665,-17.52960703773774,-17.462421635302864
COPY CHARGE NY VP 2351,1,Reaction masses,0.6445954950186285,-8.167331434636203,-11.000010192556346,-45.31550518804525
"Benzyl (22S)-22-[(benzyloxy)carbonyl]-1-[(2,5-dioxo-1-pyrrolidinyl)oxy]-1,10,19,24-tetraoxo-3,6,12,15-tetraoxa-9,18,23-triazahentetracontan-41-oate",6,"Polymers, fatty acids & surfactants",-5.107539185729357,-0.5963340474654125,29.43737586511911,-16.989582803763163
"Reaction product of mixed inorganic base and acid resulting in complex boron, potassium, fluoride and potassium fluoride constituents",4,Inorganic compounds & metal salts,-0.5550310699609248,-2.6898755802203107,-0.36627513468970624,-16.60975841359959
"Rhamnolipids: fermentation products of glucose with Pseudomonas putida, Pseudomonacae, partially neutralized, sodium salts",5,"Trade names, codes & biological materials",2.787073722633985,-3.1608335746813703,-21.512354465630086,0.47974213881862016
"Mentha arvensis, ext.",1,Reaction masses,1.7551614554258856,-5.9265906585741925,-25.931492266446607,-17.817601910458198
"(2,4,6-trioxo-2H,4H,6H-1,3,5-triazine-1,3,5-triyl)triethylene tri(acetoacetate)",6,"Polymers, fatty acids & surfactants",-5.359721192565295,-0.5773140563059734,17.959161146279545,-25.489461486588848
ACID BLUEGREEN 780 PINA(R),1,Reaction masses,-0.4136951057580439,-7.313595510869114,-13.554008891995704,-28.790410072653636
"1,2,4-trimethylbenzene-5-sulfonic acid dihydrate",6,"Polymers, fatty acids & surfactants",-4.347068795409533,0.2549748645733906,29.73937665610676,-4.87240772721679
"Reaction products of 1,3,6-naphthalenetrisulfonic acid, 7-[[2-[(aminocarbonyl)amino]-4-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]phenyl]azo]-, trisodium salt and lithium chloride",6,"Polymers, fatty acids & surfactants",-3.078877934661242,1.982329629511745,26.952310487593092,-0.5015625644423318
ENS 122,1,Reaction masses,0.895457944426206,-7.950239874272435,-16.10475715175918,-46.48184184273989
ACETATE D'ISOHEPTYLE,5,"Trade names, codes & biological materials",-1.029860624518725,0.025779225082309343,6.1537808872383994,-13.072660656662858
"Reaction mass of disodium [(2-{[carboxylato(2-hydroxyphenyl)methyl]amino}ethyl)amino](4-hydroxyphenyl)acetate and disodium 2,2'-(ethane-1,2-diyldiimino)bis[(2-hydroxyphenyl)acetate]",3,Petroleum & coal tar fractions,-4.543092736449572,7.060190938563259,36.88613518401637,12.393140489382157
"Phenol, 4,4'-(1-methylethylidene)bis-, polymer with (chloromethyl)oxirane, reaction products with diethylenetriamine and 4-methyl-2-pentanone in xylene and butanol",6,"Polymers, fatty acids & surfactants",-1.895584353652331,0.5403028355549885,13.068000853331297,9.618136171658854
A mixture of: 2-chloro-5-sec-tetradecylhydroquinones where sec-tetradecyl= 1-methyltridecyl; 1-ethyldodecyl; 1-propylundecyl; 1-butyldecyl; 1-pentylnonyl; 1-hexyloctyl,6,"Polymers, fatty acids & surfactants",-4.306219586577746,1.5889762865017962,36.78307049574345,0.28452202699198
Reaction mass of (3R)-3-[(1R)-4-methyl-3-cyclohexen-1-yl]-1-butanol and (3S)-3-[(1R)-4-methyl-3-cyclohexen-1-yl]-1-butanol,3,Petroleum & coal tar fractions,-4.848218449797961,8.374727510065945,32.26203873452528,24.927345199521106
"A mixture of isomers of iron (1:2) complexes of a mixture of: isomers of: 1,3-dihydroxy-4-[(5-phenylaminosulfonyl)-2-hydroxyphenylazo]-n-(5-amino-sulfonyl-2-hydroxyphenylazo)benzene (n=2,5,6); isomers of: 1,3-dihydroxy-4-[(5-phenylaminosulfonyl)-2-hydroxyphenylazo]-n-[4-(4-nitro-2-sulfophenylamino)phenylazo]benzene (n=2,5,6)",6,"Polymers, fatty acids & surfactants",-3.6695065586236444,2.6508417354535174,32.50405334307196,2.3916201064406546
"Soaps, stocks, vegetable-oil, acidulated",5,"Trade names, codes & biological materials",1.2465448887678656,-1.7564333452273297,-12.844452131507483,3.641062449310801
"Rye, ext.",1,Reaction masses,2.0254881294104132,-5.578121401219456,-29.573677664224267,-14.468161974266655
Reaction mass of hydrogen bis[2-((E)-((Z)-3-oxido-1-oxo-1-(phenylamino)but-2-en-2-yl)diazenyl)-4-sulfamoylphenolate (2-)] cobaltate (1-) and monosodium bis[2-((E)-((Z)-3-oxido-1-oxo-1-(phenylamino)but-2-en-2-yl)diazenyl)-4-sulfamoylphenolate (2-)] cobaltate (1-),3,Petroleum & coal tar fractions,-4.868055352416369,5.984203599543483,47.857389520341314,2.8471264191592778
"Disodium [3-(4-amino-6-chloro-1,3,5-triazin-2- ylamino)phenylsulphamoyl] (sulphamoyl) (disulfonato)phthalocyaninato(4-) nickelate(II)",6,"Polymers, fatty acids & surfactants",-5.695356377806994,1.5040699468564105,17.35732629109053,-36.35154060523506
"(3-(C20-24-(even numbered)-alkyl-2-enyl)-dihydro-furan-2,5-dion",6,"Polymers, fatty acids & surfactants",-5.135332593169543,-1.447222567944615,18.158317968924784,-24.233073123552227
"Alcohols, C14-15",5,"Trade names, codes & biological materials",0.5493940921160253,2.3195142970990252,-8.016999085334295,17.36966444001512
(+/-)-1-[4-Chloro-2-(1-hydroxy-1-phenylethyl)phenyl]-3-ethylthiourea,6,"Polymers, fatty acids & surfactants",-4.461257466521594,-1.3404005540896344,16.962008455708183,-15.427943913099869
ESD SCN,1,Reaction masses,1.2191131921144995,-7.005847669987767,-27.492366931446742,-30.972888076676355
"Titanium, diethylene glycol ethylene glycol triisopropanolamine complexes",4,Inorganic compounds & metal salts,-1.813476094451281,-3.9099585784960675,6.7177269967226,-38.48753560786516
"Hydrocarbons, C6-8, hydrogenated sorption-dearomatized, toluene raffination",2,Complex substances (UVCB with structure),7.1994624049994025,4.118513845057399,-43.79560645585592,17.790380189816837
"Phenol, 4-(9H-carbazol-3-ylamino)-, reaction products with sodium sulfide (Na2(Sx)) and sulfur, leuco deriv.",6,"Polymers, fatty acids & surfactants",-2.9444604007867303,1.3539157138775897,23.746249875735217,1.4867417739803213
Rectified Hydrocarbons by-products Limonene enriched from synthetic process,2,Complex substances (UVCB with structure),6.378960600647596,4.257849477381618,-20.9353957822605,27.344551836512217
FC-114,1,Reaction masses,0.8324253154578479,-7.86300060883054,-17.280244437809667,-39.66459818175946
9-DECENYL (E)-3-(2-HYDROXYPHENYL)-2-PROPENOATE,6,"Polymers, fatty acids & surfactants",-3.9214100925591913,-0.9550646914530682,18.84455206595116,-2.7347427521578016
"Amides, C8-18 (even-numbered), C18unsatd, N-[3-(dimethylamino)propyl]",6,"Polymers, fatty acids & surfactants",-2.66245413705382,-2.277294851689427,6.600020711235285,-4.93366166168343
Reaction mass of 4-sec-butylaniline and 2-sec-butylaniline,3,Petroleum & coal tar fractions,-4.591695317473742,8.134846948237332,28.038741100985696,22.966409469641853
Trisodium [5-[[4-[(3-chloro-2-hydroxy-5-sulphophenyl)azo]-3-hydroxyphenyl]azoxy]-2-[2-(4-nitro-2-sulphophenyl)vinyl]benzenesulphonato(5-)]cuprate(3-),6,"Polymers, fatty acids & surfactants",-5.260755070891711,0.17767759427538643,32.136047095048916,-13.48839572345813
Alkylbenzenesulphonic acid compound with alkanolamine,6,"Polymers, fatty acids & surfactants",-2.250992545333239,1.0887041316937518,22.475692784155633,4.520993963785801
Reaction product of zirconium (IV) dioxide and zirconium (IV) dicarbonate with nitric acid,4,Inorganic compounds & metal salts,0.09734886005845389,-1.5928389801073957,-6.346226061958416,-22.868740359997663
"Sorbitan C16-18 (even numbered) fatty acid esters, ethoxylated (1-6.5 moles ethoxylated)",5,"Trade names, codes & biological materials",2.5514328391882453,0.6394831167172504,-5.848225243252085,36.17848660752923
Reaction mass of sodium methyl sulphate and 1-methylpyrodomop-3-carboxylate,3,Petroleum & coal tar fractions,-4.115201482024523,7.328168653101833,32.104556189474074,13.099295611721365
"Fatty Acids, C16-18 and C18-unsatd., diesters with 2-(3-hydroxypropyl)-6-[(3-hydroxypropyl)amino]-1H-benz[de]isoquinoline-1,3(2H)-dione)",5,"Trade names, codes & biological materials",2.2814694555136237,0.5357472525548054,-2.009495254839619,30.219564451457632
"2-Naphthalenesulfonic acid, 7-amino-4-hydroxy-8-[2-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]-3-[2-[2-sulfo-4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]-, potassium sodium salt",6,"Polymers, fatty acids & surfactants",-4.660802849974963,0.4722655044507099,29.84872610515097,-8.053735477733616
"Hydrocarbon waxes (petroleum), oxidized, calcium salts",2,Complex substances (UVCB with structure),6.167530527863172,-0.3790440632391857,-22.36757933257738,8.274267833075683
Reaction products of 3-Methylaniline with heptyl naphthalen-2-ol,5,"Trade names, codes & biological materials",-1.436724671569201,1.801795028300197,16.024710360781373,19.852827381285092
"Esterification product of sunflower-oil fatty acids, with 1,4:3,6-dianhydro-D-glucitol",5,"Trade names, codes & biological materials",1.6763574393126044,0.4470117317151142,-11.614689963580037,29.88205324294743
reaction mass of sodium chloride and sodium hydroxide,3,Petroleum & coal tar fractions,-3.5084471790460077,7.244525693507106,29.238127878881713,14.580797570275973
Amorphous boron lithium zinc tellurite,4,Inorganic compounds & metal salts,-0.17796082183394113,-3.560464836506932,-8.660154298388212,-19.563097752747357
AL-3,1,Reaction masses,1.1223808439108405,-7.969613768010228,-18.768294051071003,-46.3285491868983
Reaction mass of (6E)-Dec-6-enal and (7E)-Dec-7-enal and (8E)-Dec-8-enal and (8Z)-Dec-8-enal,3,Petroleum & coal tar fractions,-5.432549008574816,8.383861802668484,40.36255849787203,32.19296735659943
"Tentative name Tonka bean extract, with low content in Fatty acids",5,"Trade names, codes & biological materials",2.7789925248953375,-0.7678714765597271,-9.610225910702475,29.056141751836
"Reaction mass of Cobaltate(2-), [2-[[[4-hydroxy-3-[[2-oxo-1-[(phenylamino)carbonyl]propyl]azo]phenyl]sulfonyl]amino]benzoato(3-)][2-[[2-hydroxy-5-[(phenylamino)sulfonyl]phenyl]azo]-3-oxo-N-phenylbutanamidato(2-)]-, disodium and Cobaltate(3-), bis[2-[[[4-hydroxy-3-[[2-oxo-1-[(phenylamino)carbonyl]propyl]azo]phenyl]sulfonyl]amino]benzoato(3-)]-, trisodium and sodium bis[2-[[2-hydroxy-5-[(phenylamino)sulphonyl]phenyl]azo]-3-oxo-N-phenylbutyramidato(2-)]cobaltate(1-)",3,Petroleum & coal tar fractions,-4.850573071685168,5.97804000243655,47.61901779780691,2.604493416039423
"D-Glucopyranoside, methyl, mixed decanoates and octanoates and oleates",5,"Trade names, codes & biological materials",0.7077962519260915,-0.28757723405846825,10.52336496039602,40.727685935555236
"Hydrogen potassium sodium 4-amino-6-(5-(5-chloro-2-fluoro-6-methylpyrimidin-4-ylamino)-2-sulfonatophenylazo)-3-(2,5-disulfonatophenylazo)-5-hydroxynaphthalene-2,7-disulfonate",6,"Polymers, fatty acids & surfactants",-4.752298363890978,0.28148167595377693,29.50907844087984,-9.189861931596981
5-endo-decyl-bicyclo[hept-2-ene / 5-endo/decyl-bicyclo[2.2.1]hept-2-ene,6,"Polymers, fatty acids & surfactants",-4.193010338988635,-2.1490802539874005,14.076643529868518,-17.80863189983286
"Reaction mass of N,N,N-trimethyldodecan-1-aminium bromide and N,N,N-trimethyltetradecan-1-aminium bromide",3,Petroleum & coal tar fractions,-5.050669202056262,7.38025357589236,44.99331387873398,16.335630439540303
reaction mass of: dimethyl (2-(hydroxymethylcarbamoyl)ethyl)phosphonate diethyl (2-(hydroxymethylcarbamoyl)ethyl)phosphonate methyl ethyl (2-(hydroxymethylcarbamoyl)ethyl)phosphonate,3,Petroleum & coal tar fractions,-4.2953214733270135,7.2336924301098895,35.70580846434604,11.05158207671535
HECMA,1,Reaction masses,1.1834730418058905,-6.825453974156468,-23.99293385350493,-35.50688250439431
"amines, N-(3-aminopropyl)-N’-[3-(C18 and C18-unsatd. alkyl amino)propyl]trimethylenedi and amines, N-(3-aminopropyl)-N’-(C18 and C18-unsatd. alkyl)trimethylenedi-, carboxymethyl derivs., sodium salts",6,"Polymers, fatty acids & surfactants",-2.0329573242333856,-0.7505410088587688,12.247900960159132,0.44701450403414894
"Phosphoric acid, mono- and di-C6-10-alkyl esters",5,"Trade names, codes & biological materials",0.11066257074799857,0.3208373413991047,2.470146457790314,19.641934940811066
Bentonite/quaternary ammonium compounds,4,Inorganic compounds & metal salts,-1.8701100437310663,-1.732612825780003,1.7806512782706672,-10.412261609873129
2-methyl-1-oxoprop-2-en-1-aminium C10-C13 alkyl benzenesulfonate,6,"Polymers, fatty acids & surfactants",-3.5353140918878045,0.36703916654101143,22.704239964301312,-6.56304701877522
"Fatty acids, C16-18 (even numbered) and C18 (unsaturated), sorbitan monoesters",5,"Trade names, codes & biological materials",2.528210869583753,0.6824475751828266,-5.529146994226088,35.88515871282943
"Trisodium [29H,31H-phthalocyaninetrisulphonato(5-)-N29,N30,N31,N32]cuprate(3-)",6,"Polymers, fatty acids & surfactants",-5.527296075072619,1.6995817647885394,18.67876749854514,-39.40337786447124
"Silane, chlorodimethyloctadecyl-, hydrolysis products with silica",4,Inorganic compounds & metal salts,-1.7859733192590204,0.4443204627942158,18.174359677947997,9.061724842779702
FS985,1,Reaction masses,0.6576063545080694,-7.877019621281712,-16.73795048653349,-38.28206635001879
"1,3,5-triazine-2,4,6-triyltriamine, monohydrobromide",6,"Polymers, fatty acids & surfactants",-5.329809674468371,-0.5206072403479504,18.18889757201094,-25.241354630724594
"Trisodium bis[N,Nη(7-acetamido-5'-nitro-3-sulfonato-naphthalene-2-azobenzene-1,2'-diolato-0',0')]chromate (III)",6,"Polymers, fatty acids & surfactants",-5.6152396289971795,0.24054210648051033,21.813183313260758,-30.138027132318754
"Reaction mass of (2R,4R)-4-(2,3-dimethylbutan-2-yl)-2-methylcyclohexanone and (2S,4S)-4-(2,3-dimethylbutan-2-yl)-2-methylcyclohexanone",3,Petroleum & coal tar fractions,-4.884758004393908,8.434199594111355,32.37335946859321,25.3961284211781
"A (1:1) mixture of: 2-[[4-[bis(2-acetoxyethyl)amino]phenyl]azo]-5,6-dichlorobenzothiazole; 2-[[4-[bis(2-acetoxyethyl)amino]phenyl]azo]-6,7-dichlorobenzothiazole",6,"Polymers, fatty acids & surfactants",-4.53091813012633,1.3259572015713763,38.57008065188799,-2.89820066286318
(D)-2-BROM-3-PHENYLPROPIONSÄURE-ETHYLENDIAMINSALZ,6,"Polymers, fatty acids & surfactants",-4.3996868221429315,-1.4904386772204328,17.42461673160057,-15.101070534943714
"tert-butyl (4S)-4-[([4-[(2S)-2-[(2S)-2-[([(4R,7S,10S,13S,16S,19R)-19-acetamido-7-(4-acetamidobutyl)-16-(2-amino-2-oxoethyl)-13-[(1R)-1-tert-butoxyethyl]-3,3,20,20-tetramethyl-10-[(7-methyl-1H-indol-3-yl)methyl]-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentaazacycloicosan-4-yl]carbonyl)amino]-3-(4-[2-[(tert-butoxycarbonyl)amino]ethoxy]phenyl)propanamido]-3-(2-naphthyl)propanamido]tetrahydro-2H-pyran-4-yl]carbonyl)amino]-5-[[(2S)-4-amino-1-[[(2S)-1-[(2-amino-2-oxoethyl)(methyl)amino]-1-oxo-3-(pyridin-3-yl)propan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-5-oxopentanoate",6,"Polymers, fatty acids & surfactants",-4.9039921848443475,-0.6335834635783123,27.18522050185261,-17.390256883402046
Calcium dimethyloctadecylbenzenesulfonate,6,"Polymers, fatty acids & surfactants",-3.8404407589105096,0.25252457723131905,4.060066628812556,-21.951458342147955
(S)-2-(1-aminopropyl)-5-fluoro-3-phenylquinazolin-4(3H)-one hydrochloride,6,"Polymers, fatty acids & surfactants",-5.0011248676446405,-1.0770815981913495,15.86770419738741,-22.389224285410275
Elemental tellurium and bismuth concentrate resulting from leaching and cementation,4,Inorganic compounds & metal salts,0.7692226605149778,-3.9404690040636945,-17.858445047802665,-11.121146387728169
Reaction Products of (3-Glycidyloxypropyl)triethoxysilane and Propyltriethoxysilane with water,5,"Trade names, codes & biological materials",-1.7263095466760126,0.7650201545666767,17.49116840774969,10.670193204116309
"Tetra-n-butylammonium 9-(2-dodecanoyloxycarbonylphenyl)-2,4,5,7-tetrabromo-3-oxo-3H-xanthen-6-olate",6,"Polymers, fatty acids & surfactants",-4.802338608947131,-0.9535432828951763,24.228086023171482,-14.007956443901824
